"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"FITM1","FITM1",7.56958732892322,4.00671044579554e-53,5.46983243152058e-56,177.365629195826,15.7643894977131
"YBX3","YBX3",2.90701780315887,9.25998291632174e-53,1.2910397931435e-55,14574.0281908396,15.7100368869179
"ASB11","ASB11",7.12842735820694,1.26856875377851e-51,1.80550333842068e-54,64.5909212664744,15.5418999314026
"PTGES3L","PTGES3L",5.33582738129431,1.45929732080631e-51,2.1193466376297e-54,60.7916754796937,15.5316267113313
"TMEM52","TMEM52",7.3192403226157,1.47386666564453e-51,2.18331590414404e-54,143.131999088645,15.5297198305273
"ATP5F1A","ATP5F1A",1.35568859040435,1.97200809564724e-51,2.97851809497085e-54,12455.5289648645,15.5097899153037
"PERM1","PERM1",7.00771462147297,3.93321156817398e-51,6.05496145908043e-54,215.917025059062,15.4641689841686
"DCUN1D2","DCUN1D2",2.42922345267725,1.25556223208211e-50,1.96933776380951e-53,384.578453622602,15.3880311800897
"ESRRA","ESRRA",1.625097686154,9.00750641222162e-50,1.43898237676365e-52,1604.69943116541,15.2587871052436
"FAF1","FAF1",1.11669278698601,9.20709300546594e-50,1.52435314660032e-52,1263.39744971993,15.2550255628277
"TMEM143","TMEM143",2.90217650467392,9.20709300546594e-50,1.50812898879184e-52,264.063255415648,15.2557240021576
"MYLK3","MYLK3",4.54952708556647,1.08479885747834e-49,1.82753380195607e-52,137.127237881289,15.2431804711368
"PLPP7","PLPP7",3.60707173978513,1.37507702645713e-49,2.35649891254126e-52,470.607603581781,15.2265654192174
"TRIM72","TRIM72",5.76250839722991,1.42884698300524e-49,2.49014810562084e-52,246.857099064639,15.2229574673977
"RAF1","RAF1",1.01161486697829,2.7482728747266e-49,4.86942736604864e-52,3563.04916519805,15.1790281822598
"HBS1L","HBS1L",1.13951943314209,3.46266018079999e-49,6.23576540053443e-52,1553.88864269278,15.1627955323483
"GADL1","GADL1",4.1257665432578,6.6275135636419e-49,1.21277261098362e-51,40.1150770957344,15.1190512753066
"ASB8","ASB8",1.54777779624038,1.00594633876757e-48,1.8700059742397e-51,1514.50345732493,15.0905067386438
"RTN2","RTN2",2.99649700132884,1.22304780432724e-48,2.30911198098265e-51,878.155633836789,15.0765838652122
"CASTOR3","CASTOR3",2.85326616138668,1.92475334475119e-48,3.68983736358715e-51,313.658050456751,15.0455980775637
"MYH7B","MYH7B",5.52957820499516,3.43301111959307e-48,6.68094995389613e-51,120.651290460724,15.0062605758186
"CAMK2A","CAMK2A",6.08307800620238,5.86583484173192e-48,1.16232695510387e-50,225.883889069342,14.9694764249814
"SVIL","SVIL",3.83707619289174,5.86583484173192e-48,1.17562043708465e-50,4333.80779808944,14.9687200693558
"PPM1J","PPM1J",3.36125117133298,8.66528371263442e-48,1.76185041211923e-50,87.1877779943978,14.9417874962963
"MYOM3","MYOM3",6.17696716139651,1.16897488970571e-47,2.41074756503734e-50,491.85139489559,14.9208794992168
"ACAD9","ACAD9",1.32365269953637,1.82349892120145e-47,3.81352161980088e-50,1289.62294631142,14.8902480352518
"PEBP4","PEBP4",6.67816985693272,2.64703149711098e-47,5.61267861302143e-50,193.610568290016,14.8643863805315
"ADSSL1","ADSSL1",5.15632321495311,3.63737954093148e-47,7.81823184701201e-50,876.358684276982,14.8421725619135
"ATL2","ATL2",1.76217291706826,7.57832487699982e-47,1.65090730154231e-49,956.736040260401,14.791953930662
"TECRL","TECRL",5.41469942070967,8.38650271930318e-47,1.85132510359893e-49,56.1414433223538,14.7842409886198
"KCNA7","KCNA7",6.5071134195166,9.23721527325535e-47,2.06595090054799e-49,85.5656761582335,14.7768533323726
"COQ9","COQ9",1.80557603906046,1.27027290103087e-46,2.87792745092388e-49,1035.76753024218,14.7545055712773
"ANK1","ANK1",4.6960794145724,1.31170706530145e-46,3.00990060877235e-49,762.064091514595,14.7514801898003
"KLHL33","KLHL33",5.07706362955851,1.54082767068029e-46,3.58040588051653e-49,116.960344485827,14.7397627036231
"MSS51","MSS51",5.60817661489964,3.17559672017988e-46,7.47134118550512e-49,141.386947344526,14.6900003510512
"SYPL2","SYPL2",5.86792047967139,4.36647492114261e-46,1.03999925506475e-48,338.946281760201,14.6675723043423
"PROB1","PROB1",3.98562387452944,6.97806466004135e-46,1.68229164280072e-48,314.895464123275,14.6348974427205
"RAD23A","RAD23A",1.83513328957224,8.62468704472484e-46,2.10431541697713e-48,4707.09381114345,14.6196655325283
"AL691432.2","AL691432.2",2.08243380761266,9.23488165293823e-46,2.28001899761749e-48,193.099960205268,14.6142045116327
"TRIM7","TRIM7",4.31974955126954,1.74717048045529e-45,4.36437380385601e-48,375.295159920408,14.5699144243917
"UNG","UNG",1.4272347749094,2.50304006939537e-45,6.32521453576732e-48,892.566293695363,14.5445426712872
"KLHL34","KLHL34",6.38158813313842,4.00704804449979e-45,1.02422513046352e-47,57.67146946913,14.5115219817285
"ASB14","ASB14",3.26987023363305,5.84446573520564e-45,1.51085584533897e-47,47.8587122867177,14.484834746262
"CHRNA10","CHRNA10",6.04971558589886,7.47971362961912e-45,1.96792676492912e-47,54.2148810080163,14.4666622393763
"MDH2","MDH2",1.65679167419896,7.47971362961912e-45,1.9770359599609e-47,5157.76046802463,14.4663445129565
"APOBEC2","APOBEC2",7.98557350162496,9.37607212539226e-45,2.50551480055794e-47,395.356385976516,14.4500369318149
"TUBA4A","TUBA4A",3.1064483357009,1.21523399218646e-44,3.28269900294356e-47,1558.70356539892,14.4314163757018
"CLTCL1","CLTCL1",3.68183774259153,2.09530018776019e-44,5.72087305825077e-47,232.641964988963,14.3930587618651
"FAM184B","FAM184B",4.22334998763766,2.13193653341946e-44,5.88282707897202e-47,26.9925104310923,14.3911283166297
"SH3BGR","SH3BGR",5.74247517596724,2.21616307671946e-44,6.17961122821739e-47,274.172723195649,14.3877241795797
"CAMK2B","CAMK2B",6.62848533665712,3.21115148578579e-44,9.04733629955912e-47,157.568306672741,14.3613305300083
"UBE2G1","UBE2G1",1.41499311301466,4.0457547464198e-44,1.15163229101063e-46,2075.94236617727,14.3445994647399
"MIB2","MIB2",1.71309525859542,4.07888343300892e-44,1.17291001472024e-46,1267.37633536131,14.3433292565824
"KIF1C","KIF1C",2.55344127222299,4.59674314869364e-44,1.33517577224749e-46,7315.83107851466,14.3343359266947
"ATP1B1","ATP1B1",3.45367324693215,5.22793542456e-44,1.53369779795678e-46,1165.49801193709,14.3247087196075
"PHKA1","PHKA1",4.43049573885583,5.80222937333293e-44,1.71902926710805e-46,238.597400261275,14.3167810757826
"AFG3L2","AFG3L2",1.38776295434492,6.94815379318909e-44,2.07871453670988e-46,1860.04660970026,14.3035684181715
"ZNF784","ZNF784",2.01343658597325,1.24622191503012e-43,3.7645834542562e-46,234.498615405968,14.2621889364009
"WDR62","WDR62",4.62229099063869,1.35491456338038e-43,4.13227690121239e-46,174.29445385113,14.2556849738426
"ASB16","ASB16",5.18482363176789,1.60241607113742e-43,4.93366165738837e-46,59.4101959512061,14.2433061138772
"HOMER1","HOMER1",2.41106627308916,2.73456295313574e-43,8.4988450094552e-46,188.512172561481,14.2052585138079
"RYR1","RYR1",6.58986043036161,2.78260206185004e-43,8.72897126408169e-46,2331.78152192622,14.203386777012
"RGS9BP","RGS9BP",6.11171528918263,3.2935012485909e-43,1.0427316024643e-45,15.6748456552533,14.1909256784725
"DDR1","DDR1",3.24747436586832,3.4188274519883e-43,1.10227096308441e-45,837.082756915238,14.1870313212755
"EPM2A","EPM2A",2.4146462497577,3.4188274519883e-43,1.09381046669685e-45,437.981903153275,14.1875717622222
"NOS1","NOS1",5.69652977195785,3.78363457115719e-43,1.23087914479379e-45,141.960918761241,14.179288653621
"HIF1AN","HIF1AN",1.57090045786026,4.72700587398549e-43,1.55150361264192e-45,1795.70530290772,14.1630331095277
"FANCE","FANCE",1.87848910167221,8.53664447228638e-43,2.8267034676445e-45,175.321397763181,14.1208230921792
"FSD2","FSD2",6.83520660605978,9.15151589734788e-43,3.05688488496284e-45,103.832212248671,14.1153054652243
"GUF1","GUF1",1.2922561854624,1.24395896166526e-42,4.19133378509267e-45,729.042193180188,14.093038340907
"ATP5F1B","ATP5F1B",1.44411983230882,1.29259893329141e-42,4.39276388971463e-45,15933.8451581281,14.0897237828705
"BZW2","BZW2",1.7171716220817,1.29958667254132e-42,4.45425895665957e-45,1512.49599646806,14.0887419629152
"ANKRD20A19P","ANKRD20A19P",3.44852951864814,1.9041064275223e-42,6.58152273948976e-45,28.0249078863329,14.0611422873511
"SRPK3","SRPK3",5.50154780478451,2.41989495201818e-42,8.43462862327704e-45,178.171850788419,14.0435764206971
"OBSCN","OBSCN",6.14050516785172,2.58485503659031e-42,9.08468279968131e-45,1526.29072859591,14.0383151583548
"UCP3","UCP3",5.72725288299155,2.79305082648797e-42,9.89753110350679e-45,136.318168723606,14.0322399673738
"AC069360.1","AC069360.1",4.92942044685237,4.65198260658626e-42,1.66200145407839e-44,18.7151246177005,13.9954390346077
"KEAP1","KEAP1",1.01933274874033,4.89233211340728e-42,1.76208081231121e-44,2999.52815511104,13.9912814436968
"PTPN3","PTPN3",3.10352540830384,6.17356739910216e-42,2.24147764868064e-44,528.078511755216,13.9741583409022
"HOMER2","HOMER2",3.98514042329995,9.25139341099392e-42,3.38583585972242e-44,431.788672627671,13.9447603101288
"ASB2","ASB2",5.86172375040383,1.21936038498313e-41,4.49804719684147e-44,368.676636228273,13.9244797606508
"LRRC39","LRRC39",7.06047446823618,1.25064618472818e-41,4.64978249230878e-44,181.582853946155,13.9221090187285
"DVL1","DVL1",2.27113134973444,1.8594619991929e-41,6.96731142953073e-44,2182.39795458841,13.8931789003556
"NIPSNAP2","NIPSNAP2",2.01656152474372,2.33250784663208e-41,8.80754095684239e-44,2347.99004832845,13.8763848611408
"GRSF1","GRSF1",1.01218220657763,2.81741254915184e-41,1.07203742285027e-43,2816.15755924515,13.8622867389251
"MAPK12","MAPK12",3.9602150012434,5.13882997315596e-41,1.97027290710058e-43,483.827705082151,13.8185393149981
"SHISA4","SHISA4",3.07614665772617,6.14798937603361e-41,2.37505108345669e-43,909.970191341026,13.8050810907213
"IPO13","IPO13",1.74731770497467,6.66234318615477e-41,2.59310441194592e-43,1177.00002831008,13.7987498824582
"PANK1","PANK1",2.94367809904479,7.22194601870608e-41,2.83188890590601e-43,114.601662196156,13.7923976684035
"AGBL1","AGBL1",7.48761634724741,8.22353516042859e-41,3.2485209184916e-43,67.9391434912684,13.782494100506
"NDUFS1","NDUFS1",1.67942390161264,8.39172670048313e-41,3.33933588348492e-43,2525.90728453942,13.7805038073077
"MYOM2","MYOM2",6.74557559074057,9.84821868037245e-41,3.94752578683455e-43,837.09947427017,13.7684199380742
"CUTC","CUTC",2.34698944957414,1.22792681364563e-40,4.95764572722037e-43,920.605148995569,13.7519479762105
"MRLN","MRLN",5.87456144999708,1.41626738223648e-40,5.75919116745401e-43,17.5007301831262,13.7411026715739
"PDE4DIP","PDE4DIP",3.09326874820706,2.02450319894806e-40,8.29136026059244e-43,8547.32587591017,13.7146956240094
"BLCAP","BLCAP",1.6571981298239,2.11725664060133e-40,8.73273042190625e-43,2526.88267551532,13.7109332658519
"ASB4","ASB4",4.18073950347506,2.50083287427857e-40,1.03874491989612e-42,40.6685326604509,13.6983382076405
"FAM238C","FAM238C",4.95789107725791,4.32004570131725e-40,1.80692047458372e-42,28.2438012726602,13.6580772282929
"RAB40C","RAB40C",1.80242815910082,4.32429425393541e-40,1.82125789131124e-42,792.176046851138,13.6575016077108
"CAPN3","CAPN3",6.78832121522081,4.60290857511811e-40,1.95197122100396e-42,688.181084372247,13.6524524283175
"MAMSTR","MAMSTR",3.34971859571987,6.07397371731986e-40,2.59345339969217e-42,92.1583341964672,13.631733630988
"DPF3","DPF3",3.70560156653288,6.57872512840836e-40,2.82807981586045e-42,76.6435700010101,13.625412450405
"AL592424.1","AL592424.1",6.23326480130766,1.17760495885127e-39,5.0965243077971e-42,25.581962858916,13.5823491042507
"PRKAB2","PRKAB2",2.38099233280674,1.58545273379378e-39,6.90768880182023e-42,851.354253522953,13.5600628383491
"PDHX","PDHX",1.93547534205909,1.60162632465486e-39,7.02467686252133e-42,684.156624155615,13.5588309138731
"SLC38A3","SLC38A3",5.37320182247437,1.6876530792077e-39,7.45100697221943e-42,24.5835989805506,13.5545079883346
"MYOZ3","MYOZ3",6.36119291364732,1.71602434019767e-39,7.62611026055082e-42,260.929894776496,13.5528033341992
"ZNF106","ZNF106",2.70948975923216,3.33062252262881e-39,1.4898218557129e-41,5748.83914043681,13.5035681292814
"FH","FH",1.31504085929418,4.40260276404065e-39,1.98211754509789e-41,1612.61365400407,13.4825227581579
"IMPA2","IMPA2",3.23153633622085,4.48202601163994e-39,2.03089362674518e-41,1236.83997388485,13.4807293126094
"RNF123","RNF123",2.24761782584978,4.91908994609138e-39,2.2432238919959e-41,1006.95226952232,13.4733909546134
"LMO7","LMO7",3.29135113042928,6.65861891214954e-39,3.05583184651919e-41,503.911528471274,13.4505518451411
"BLMH","BLMH",2.26391631969139,8.57533862143728e-39,3.96037771816117e-41,1753.0027347256,13.4313660468525
"CCDC9B","CCDC9B",3.08360131646115,8.94719216485571e-39,4.15810022765457e-41,290.585157634686,13.4277581010073
"CAND2","CAND2",3.92089568401245,1.1271115744344e-38,5.27085405727718e-41,302.578039237203,13.4101830896683
"MCU","MCU",1.51647396329636,2.5124905276855e-38,1.18224545569029e-40,939.112737345709,13.350141243228
"COQ8A","COQ8A",3.72462450888075,2.8818347909744e-38,1.36440998875574e-40,3071.59462885584,13.3394618030747
"TCEA3","TCEA3",3.18155411908077,3.02747541721685e-38,1.44215745446603e-40,1255.47104871517,13.3353296840406
"STAC3","STAC3",5.49681532665213,4.05959235369881e-38,1.94560456128821e-40,1393.33660499107,13.3129812783937
"RPP14","RPP14",1.07482800065333,4.99498374045739e-38,2.40840972730315e-40,808.589046731405,13.2970317691617
"PITX3","PITX3",6.44581785730496,5.74492644103027e-38,2.7866931441038e-40,20.9124277360192,13.2861168224392
"IDE","IDE",2.08976311130032,7.78304728024748e-38,3.79793175055646e-40,1643.04649847854,13.2629240353277
"VDAC3","VDAC3",1.56378899349916,8.29747345545634e-38,4.0730597594171e-40,2795.05852354692,13.2576793044989
"BTBD1","BTBD1",1.49606605266355,1.30437120398234e-37,6.44077799108276e-40,3238.1938071812,13.2232632808025
"PRKAG3","PRKAG3",5.95978036180945,1.34478608011241e-37,6.67940106016099e-40,39.5247274925278,13.2205273371842
"CFL2","CFL2",3.16727368350102,1.55974006818316e-37,7.79235772416357e-40,1971.66350150498,13.2089306281096
"NKAIN1","NKAIN1",3.95836898621894,2.01515963848467e-37,1.012613621058e-39,38.0629078708485,13.1891945462783
"MYL3","MYL3",8.23083440944578,2.45467934797469e-37,1.24060127381084e-39,1458.23283957352,13.1738767279191
"CUL4A","CUL4A",1.22411415789437,3.08875294491651e-37,1.57003533565815e-39,2834.17078224237,13.1560896913453
"SAMM50","SAMM50",1.16416822657629,3.65480191162958e-37,1.86837787976881e-39,1829.95866261673,13.1429345790164
"CORO6","CORO6",6.17982407509068,3.71137089335114e-37,1.90807670536526e-39,412.857306439728,13.1413438572709
"CARNS1","CARNS1",4.54536658896799,3.95989085386668e-37,2.05686371312157e-39,158.078583917427,13.1356614025021
"DNAJA3","DNAJA3",1.24305019448366,3.95989085386668e-37,2.05884879412727e-39,1191.43313416998,13.1355883843288
"ATP2A2","ATP2A2",3.10926064544736,4.69206250390965e-37,2.4531522327865e-39,10927.6023996494,13.1223179084088
"CSDE1","CSDE1",1.36505746254473,7.11156092105396e-37,3.73879553477044e-39,24130.6342058486,13.0903502970379
"GOLGA2P7","GOLGA2P7",2.85258986542007,7.25300801777672e-37,3.8342263832792e-39,257.87992647087,13.0884358021873
"DGCR6","DGCR6",3.05815564819407,1.15212724189236e-36,6.12406428681022e-39,428.711595839757,13.0528166852504
"PYGM","PYGM",7.32536789299426,2.94751223589358e-36,1.57529409609742e-38,4879.4718195077,12.9806541332457
"CAVIN4","CAVIN4",7.63706353979832,3.50690664228852e-36,1.8844479168798e-38,223.928330907101,12.9669228515398
"HSF2","HSF2",1.66497814346968,3.82577504266594e-36,2.06690530363618e-38,393.136610145442,12.9598354121444
"MYL6B","MYL6B",3.78692146564242,5.57845301448152e-36,3.03000672042537e-38,1659.25860124224,12.9304599686449
"CUL5","CUL5",1.09347024201715,1.0367575631572e-35,5.6613925256638e-38,1458.38774624195,12.8823118663874
"AC087190.3","AC087190.3",-24.3921202763773,1.24511878321242e-35,6.83535058752024e-38,82.6357140444588,-12.8677626983107
"ENO3","ENO3",8.40391521594883,1.36834798247682e-35,7.55158930726723e-38,4111.12842241704,12.8600621875955
"TPM2","TPM2",5.43909214951265,1.63738325962635e-35,9.08389109412782e-38,16964.5130014106,12.8457739160501
"SUCLA2","SUCLA2",1.68628103931561,1.69808032645282e-35,9.46994953755497e-38,1243.18085882617,12.8425527558788
"POLDIP2","POLDIP2",1.31231599522441,1.84743147785752e-35,1.03565201355438e-37,3584.04482089401,12.8356239616703
"DEPTOR","DEPTOR",2.63193782100787,2.62258670360012e-35,1.4778140481539e-37,620.305890772725,12.8080609567658
"AL022323.1","AL022323.1",4.71265113960837,2.86655259491245e-35,1.6236137911233e-37,14.5646394168619,12.8007566987746
"NDUFS2","NDUFS2",1.39883750221696,2.87131515333753e-35,1.63465135951596e-37,2808.26210872799,12.8002305837825
"CTNNBIP1","CTNNBIP1",3.19027002092112,3.07814334802871e-35,1.76134030313017e-37,1922.2728254677,12.7944326701204
"AC084880.1","AC084880.1",4.74675419072531,3.66787547980121e-35,2.10944389741094e-37,49.096498053847,12.7804137384528
"LMOD3","LMOD3",7.68461533879672,3.82537550180448e-35,2.21113548524193e-37,426.093741126352,12.7767514673622
"ABLIM2","ABLIM2",3.32400433388155,4.174106781929e-35,2.42483256763623e-37,462.816558515895,12.7695722789969
"UBR3","UBR3",1.87865693757712,4.97326014769914e-35,2.90352413642247e-37,1543.64173357704,12.7555408877135
"LANCL1-AS1","LANCL1-AS1",5.08533984507134,5.00979598428759e-35,2.93940626474409e-37,7.51536449694484,12.7545837581159
"ETFDH","ETFDH",1.93201549191012,5.10931269325254e-35,3.0126364491991e-37,686.977068625757,12.7526659190017
"MIR133A1HG","MIR133A1HG",7.94271299786072,5.51680583414607e-35,3.26893339771639e-37,140.470726402428,12.746300573911
"KCNJ11","KCNJ11",6.12964775171407,6.19173848771289e-35,3.68684323800727e-37,96.7947339546777,12.7369156442517
"BAG3","BAG3",1.99070602433482,6.93866005745808e-35,4.15174849493541e-37,2124.4310108375,12.7276447560432
"MIEF2","MIEF2",1.70083775497143,7.38646205946987e-35,4.44114571369311e-37,420.761161526554,12.7223815658032
"MRPS30","MRPS30",0.742471168384354,1.10487001125142e-34,6.67517608749553e-37,900.259284949545,12.6905075936612
"AC064807.1","AC064807.1",1.79255855638753,1.15044216609754e-34,6.98392043436696e-37,70.9172589445494,12.6869659417935
"CKMT2","CKMT2",6.85328687152664,1.66310378336986e-34,1.01444113659716e-36,446.378223122553,12.6576871830586
"STAU2","STAU2",1.27770816096853,1.89667607390304e-34,1.16242201578233e-36,1056.67845729706,12.6469909185713
"UQCC1","UQCC1",1.31173823477892,2.82508406854223e-34,1.73962420858299e-36,794.444458086654,12.6152690946669
"JPH1","JPH1",7.55880139206899,2.87283397959389e-34,1.7796027547593e-36,334.160751229304,12.6134790041501
"SMTNL2","SMTNL2",6.14992002305921,2.87283397959389e-34,1.78571648551497e-36,284.963528800901,12.6132087826281
"GYS1","GYS1",2.70542296965335,3.83103369250534e-34,2.39244871583783e-36,1778.35744256355,12.5901412517089
"SRL","SRL",6.27356003241858,4.84912590362726e-34,3.04232367602965e-36,676.451808917864,12.5711586237235
"DTNA","DTNA",3.31390185598547,5.642889127001e-34,3.55671819611716e-36,342.650449829703,12.5588032183345
"TRIM16L","TRIM16L",2.21970071082547,7.94079064893931e-34,5.028152554516e-36,129.76491205853,12.5313777364461
"UQCRC1","UQCRC1",1.57405179747685,9.25710227324472e-34,5.88853664993783e-36,5380.31017695125,12.5188455772137
"COX10","COX10",1.40455961800016,1.06603197753878e-33,6.81210163409232e-36,420.038664225424,12.5072752699157
"RORC","RORC",5.25111436455581,1.1210159333949e-33,7.19601839433815e-36,151.786538892077,12.5029183982624
"ANKRD9","ANKRD9",2.04126196944002,1.46008960237169e-33,9.41500789260241e-36,994.518214257594,12.4815381527978
"SMTNL1","SMTNL1",7.64827350187996,2.02556133653952e-33,1.31201399456348e-35,293.132902179479,12.4550912130332
"NDUFV1","NDUFV1",1.30628900785826,2.22161343312881e-33,1.44968539563316e-35,3920.96529565519,12.4471279355665
"VSIG10L","VSIG10L",3.06590766304533,2.22161343312881e-33,1.45190839564884e-35,183.93665992639,12.4470056129974
"PREP","PREP",1.12391909301657,2.73030808773868e-33,1.79229007734676e-35,1408.13567635164,12.4301805873901
"TRIM63","TRIM63",7.351382584164,3.42889469741666e-33,2.2608315798582e-35,166.382262472718,12.4116020841535
"UQCRC2","UQCRC2",1.40074856165802,3.8327595803501e-33,2.5382513777153e-35,4758.58539052935,12.4023326954745
"PDLIM3","PDLIM3",3.9026075564696,4.91597089197862e-33,3.26988885286135e-35,5474.4636579343,12.3820245251059
"P2RY2","P2RY2",3.31205507121754,8.61055304659948e-33,5.75237365144034e-35,175.719730187678,12.3366151425606
"CASTOR2","CASTOR2",2.87722971719267,1.05856961094952e-32,7.10263681100671e-35,74.3626327192477,12.3196220640175
"LSMEM1","LSMEM1",4.52795861517338,1.10897754710105e-32,7.47306816914844e-35,52.7741461231624,12.3155213463063
"PAIP2B","PAIP2B",3.54202105455934,1.23938068572093e-32,8.38781514386479e-35,383.17545939956,12.3062021681157
"FAM220A","FAM220A",1.48843508151709,1.26529538329132e-32,8.5999511935102e-35,797.697926739564,12.3041855669925
"YOD1","YOD1",2.84483939185084,1.34795946960645e-32,9.20095490175191e-35,476.248227706916,12.2987298784733
"ANKRD39","ANKRD39",2.71223926510834,1.36570834911884e-32,9.36177443917873e-35,389.091811391275,12.2973300437928
"STK25","STK25",1.22610097127804,1.61895971552001e-32,1.11448080800001e-34,3157.49798506723,12.2832370473487
"MKNK2","MKNK2",1.87776013113251,1.62028228915588e-32,1.12009755088619e-34,6008.63633376479,12.2828304337639
